"시군구별","보험료분위별","가입자구분별","항목","단위","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년",
"청주시 상당구","5분위","직장","평균보험료","원","57268","60387","62220","64779","67338","71440","77412",
"청주시 상당구","5분위","직장","적용인구","명","14592","10163","9403","9443","9186","9450","9621",
"청주시 상당구","5분위","근로자","가입자","명","6833","4850","4601","4751","4781","5136","5290",
"청주시 상당구","5분위","근로자","평균보험료","원","57268","60388","62217","64742","67313","71414","77414",
"청주시 상당구","5분위","근로자","적용인구","명","14284","9912","9135","9177","8919","9142","9251",
"청주시 상당구","5분위","공교","가입자","명","177","157","160","173","173","207","268",
"청주시 상당구","5분위","공교","평균보험료","원","57286","60373","62279","65800","68036","72081","77360",
"청주시 상당구","5분위","공교","적용인구","명","308","251","268","266","267","308","370",
"청주시 상당구","5분위","지역","세대수","세대","3532","2594","2608","2519","2524","2529","2778",
"청주시 상당구","5분위","지역","평균보험료","원","47028","47466","50747","54537","56713","38208","46652",
"청주시 상당구","5분위","지역","적용인구","명","6197","4809","4813","4463","4464","4468","4821",
"청주시 상당구","6분위","계","세대수","세대","10787","7435","7526","7443","7427","8271","8500",
"청주시 상당구","6분위","계","평균보험료","원","69065","72180","74970","78476","81316","77923","85934",
"청주시 상당구","6분위","계","적용인구","명","23613","16389","15892","15350","14742","15744","15896",
"청주시 상당구","6분위","직장","가입자","명","7246","4731","4939","4950","5057","5449","5662",
"청주시 상당구","6분위","직장","평균보험료","원","69662","73593","75702","78633","81209","85083","91494",
"청주시 상당구","6분위","직장","적용인구","명","16176","10621","10715","10498","10230","10587","10621",
"청주시 상당구","6분위","근로자","가입자","명","6845","4411","4628","4589","4713","5069","5267",
"청주시 상당구","6분위","근로자","평균보험료","원","69646","73528","75641","78585","81162","84996","91476",
"청주시 상당구","6분위","근로자","적용인구","명","15443","10057","10150","9892","9676","9976","10030",
"청주시 상당구","6분위","공교","가입자","명","401","320","311","361","344","380","395",
"청주시 상당구","6분위","공교","평균보험료","원","69940","74483","76604","79238","81862","86242","91739",
"청주시 상당구","6분위","공교","적용인구","명","733","564","565","606","554","611","591",
"청주시 상당구","6분위","지역","세대수","세대","3541","2704","2587","2493","2370","2822","2838",
"청주시 상당구","6분위","지역","평균보험료","원","67842","69707","73573","78165","81545","64097","74840",
"청주시 상당구","6분위","지역","적용인구","명","7437","5768","5177","4852","4512","5157","5275",
"청주시 상당구","7분위","계","세대수","세대","10774","7790","7652","7556","7842","8156","7999",
"청주시 상당구","7분위","계","평균보험료","원","87781","92073","95495","99316","102671","100313","108647",
"청주시 상당구","7분위","계","적용인구","명","26784","19392","18399","17781","17781","17726","16642",
"청주시 상당구","7분위","직장","가입자","명","7235","5142","5069","4968","5225","5672","6024",
"청주시 상당구","7분위","직장","평균보험료","원","85598","90992","93472","96500","99457","103502","110664",
"청주시 상당구","7분위","직장","적용인구","명","18792","13446","12793","12178","12376","12680","13065",
"청주시 상당구","7분위","근로자","가입자","명","6470","4455","4490","4429","4684","5034","5335",
"청주시 상당구","7분위","근로자","평균보험료","원","85549","90900","93341","96423","99455","103448","110651",
"청주시 상당구","7분위","근로자","적용인구","명","17114","11952","11610","11047","11309","11537","11824",
"청주시 상당구","7분위","공교","가입자","명","765","687","579","539","541","638","689",
"청주시 상당구","7분위","공교","평균보험료","원","86015","91589","94485","97129","99474","103930","110760",
"청주시 상당구","7분위","공교","적용인구","명","1678","1494","1183","1131","1067","1143","1241",
"청주시 상당구","7분위","지역","세대수","세대","3539","2648","2583","2588","2617","2484","1975",
"청주시 상당구","7분위","지역","평균보험료","원","92244","94171","99466","104720","109087","93033","102497",
"청주시 상당구","7분위","지역","적용인구","명","7992","5946","5606","5603","5405","5046","3577",
"청주시 상당구","8분위","계","세대수","세대","10213","7403","7333","7485","7635","8211","8858",
"청주시 상당구","8분위","계","평균보험료","원","113725","119450","123113","127712","131609","129510","136634",
"청주시 상당구","8분위","계","적용인구","명","28611","20283","19776","19910","19816","20548","21355",
"청주시 상당구","8분위","직장","가입자","명","6474","4531","4602","4846","5029","5615","6070",
"청주시 상당구","8분위","직장","평균보험료","원","107937","115006","117292","121297","125173","129865","137642",
"청주시 상당구","8분위","직장","적용인구","명","19236","13421","13376","13757","13876","15150","15605",
"청주시 상당구","8분위","근로자","가입자","명","5371","3478","3640","3896","4131","4587","4950",
"청주시 상당구","8분위","근로자","평균보험료","원","107612","114252","116747","120799","124653","129365","137142",
"청주시 상당구","8분위","근로자","적용인구","명","16050","10240","10584","11070","11344","12462","12763",
"청주시 상당구","8분위","공교","가입자","명","1103","1053","962","950","898","1028","1120",
"청주시 상당구","8분위","공교","평균보험료","원","109517","117496","119352","123338","127564","132100","139849",
"청주시 상당구","8분위","공교","적용인구","명","3186","3181","2792","2687","2532","2688","2842",
"청주시 상당구","8분위","지역","세대수","세대","3739","2872","2731","2639","2606","2596","2788",
"청주시 상당구","8분위","지역","평균보험료","원","123747","126461","132922","139493","144029","128741","134439",
"청주시 상당구","8분위","지역","적용인구","명","9375","6862","6400","6153","5940","5398","5750",
"청주시 상당구","9분위","계","세대수","세대","9735","7735","7523","7673","7614","8169","8561",
"청주시 상당구","9분위","계","평균보험료","원","151903","158008","163371","169540","174384","176674","185422",
"청주시 상당구","9분위","계","적용인구","명","31332","24400","22984","22933","22602","23256","23529",
"청주시 상당구","9분위","직장","가입자","명","6218","5085","4909","4998","5088","5525","5744",
"청주시 상당구","9분위","직장","평균보험료","원","145451","153211","157210","162902","167960","174541","183782",
"청주시 상당구","9분위","직장","적용인구","명","22110","17558","16354","16335","16354","17143","17345",
"청주시 상당구","9분위","근로자","가입자","명","4043","2961","2886","3027","3187","3394","3649",
"청주시 상당구","9분위","근로자","평균보험료","원","144853","152664","156409","161815","166747","173155","182232",
"청주시 상당구","9분위","근로자","적용인구","명","14355","10142","9537","9771","10116","10425","10827",
"청주시 상당구","9분위","공교","가입자","명","2175","2124","2023","1971","1901","2131","2095",
"청주시 상당구","9분위","공교","평균보험료","원","146564","153974","158353","164572","169992","176749","186482",
"청주시 상당구","9분위","공교","적용인구","명","7755","7416","6817","6564","6238","6718","6518",
"청주시 상당구","9분위","지역","세대수","세대","3517","2650","2614","2675","2526","2644","2817",
"청주시 상당구","9분위","지역","평균보험료","원","163308","167214","174941","181944","187324","181132","188767",
